1101162452451.txt|Alderwood|Location|0.000249857376982
1101162452451.txt|Somerville|Location|0.00136245082679
1101162452451.txt|Maine|Location|0.000968952569305
1101162452451.txt|Kirkland|Location|0.00124735996443
1101162452451.txt|Red Cross|Organization|0.00116570169805
1101162452451.txt|Mabton|Location|0.00459978804739
1101162452451.txt|Los Angeles|Location|0.00124735996443
1101162452451.txt|Calif.|Location|0.000831141665024
1101162452451.txt|Mabton High School|Organization|0.00110236262586
1101162452451.txt|Mexico|Location|0.000831141665024
1101162452451.txt|Wells Funeral Home|Organization|0.00341544682776
1101162452451.txt|Christian Burial|Organization|0.000935519973319
1101162452451.txt|Blessed Sacrament Catholic Church|Organization|0.00116570169805
1101162452451.txt|Grandview|Location|0.00242530770568
1101162452451.txt|Mabton Cemetery|Location|0.00116570169805
1101162452451.txt|Yakima Regional Hospital|Location|0.00116570169805
1101162452451.txt|Yakima|Location|0.000674990831755
1101162452451.txt|Weslaco|Location|0.00408735248037
1101162452451.txt|Texas|Location|0.00162021238361
1101162452451.txt|Mercedes|Location|0.00124735996443
1101162452451.txt|B Hops Inc.|Organization|0.00136245082679
1101162452451.txt|San Juanita Pi|Location|0.00136245082679
1101162452451.txt|Seattle Mariners|Organization|0.00136245082679
1101162452451.txt|Dallas Cowboys|Organization|0.00136245082679
1101162452451.txt|Prosser Astros|Organization|0.00136245082679
1101162452451.txt|East Prosser Cemetery|Organization|0.00124735996443
1101162452451.txt|Bowen|Person|0.00623679982213
1101162452451.txt|Celia|Person|0.00233140339609
1101162452451.txt|Ciria Tijerina|Person|0.00136245082679
1101162452451.txt|Claudio Pi|Person|0.00136245082679
1101162452451.txt|Concepcion|Person|0.00272490165358
1101162452451.txt|Concepcion Mendez|Person|0.00136245082679
1101162452451.txt|Dominga Garza|Person|0.00136245082679
1101162452451.txt|Elissa Pi|Person|0.00136245082679
1101162452451.txt|ESTHER M. BOWEN Esther Martha Bowen|Person|0.0
1101162452451.txt|Evergreen Washelli|Person|0.00136245082679
1101162452451.txt|Felicia Pi|Person|0.00136245082679
1101162452451.txt|Flynn Warmington|Person|0.00136245082679
1101162452451.txt|Geronimo|Person|0.00544980330716
1101162452451.txt|GERONIMO H. PINA Geronimo H. Pi|Person|0.0
1101162452451.txt|Geronimo Pi|Person|0.00136245082679
1101162452451.txt|Gregorio Pi|Person|0.00136245082679
1101162452451.txt|Humberto|Person|0.00136245082679
1101162452451.txt|Joan Warmington|Person|0.00136245082679
1101162452451.txt|Joel Pi|Person|0.00136245082679
1101162452451.txt|Joella Pi|Person|0.00136245082679
1101162452451.txt|John H. Schutz|Person|0.00272490165358
1101162452451.txt|Jorge Martinez|Person|0.00136245082679
1101162452451.txt|Jose Ignacio Garica|Person|0.00136245082679
1101162452451.txt|Jose Ignacio Martinez|Person|0.00272490165358
1101162452451.txt|Jose Luis Martinez|Person|0.00136245082679
1101162452451.txt|Jose Lujan|Person|0.00136245082679
1101162452451.txt|Josue|Person|0.00136245082679
1101162452451.txt|Juan|Person|0.00405053095902
1101162452451.txt|Juan Jr.|Person|0.00136245082679
1101162452451.txt|Juana Moreno|Person|0.00136245082679
1101162452451.txt|Juanita Pi|Person|0.00272490165358
1101162452451.txt|Lucio|Person|0.00124735996443
1101162452451.txt|Luis Martinez|Person|0.00272490165358
1101162452451.txt|Lujan|Person|0.00272490165358
1101162452451.txt|Manuel|Person|0.00210122167137
1101162452451.txt|Manuel Pi|Person|0.00136245082679
1101162452451.txt|Margarita Barron|Person|0.00136245082679
1101162452451.txt|Martinez Jesus Martinez|Person|0.0
1101162452451.txt|Maurice Bowen|Person|0.00272490165358
1101162452451.txt|Miguel|Person|0.00136245082679
1101162452451.txt|Noel|Person|0.00136245082679
1101162452451.txt|Oscar|Person|0.00124735996443
1101162452451.txt|Patricia Martinez|Person|0.00136245082679
1101162452451.txt|Phyllis Warmington|Person|0.00136245082679
1101162452451.txt|Prosser|Person|0.00272724267951
1101162452451.txt|Raquel Martinez|Person|0.00136245082679
1101162452451.txt|Samuel|Person|0.00100685532055
1101162452451.txt|Sylvia Pi|Person|0.00136245082679
1101162452451.txt|Veronica Torres|Person|0.00136245082679
1101162452451.txt|William Warmington|Person|0.00136245082679
1101162452967.txt|Alderwood|Location|0.00023485793466
1101162452967.txt|Alderwood Beauty Academy|Organization|0.00341509374798
1101162452967.txt|Bailey Clown College|Organization|0.00170754687399
1101162452967.txt|Arlo Waggoner|Person|0.00170754687399
1101162452967.txt|Barnum|Person|0.00170754687399
1101162452967.txt|Mel Sacher|Person|0.000854506933469
1101162452967.txt|Waggoner|Person|0.0170754687399
1101162452967.txt|Waldo|Person|0.00170754687399
1101162453655.txt|Alderwood|Organization|0.000938430212268
1101162453655.txt|Office of Teaching and Learning|Organization|0.00511717938463
1101162453655.txt|Custer Ave.|Location|0.00437821650557
1101162454389.txt|Grandview High School|Organization|0.0010913367106
1101162454389.txt|Grandview|Location|0.00565851592524
1101162454389.txt|Omak|Misc|0.0111256290859
1101162454389.txt|Pioneer|Location|0.00896469971589
1101162454389.txt|Pioneer|Organization|0.00896469971589
1101162454389.txt|Greyhounds|Misc|0.00327401013179
1101162454389.txt|East Valley|Location|0.00122559668017
1101162454389.txt|Othello|Misc|0.00122559668017
1101162454389.txt|Artz|Person|0.00587276704352
1101162454389.txt|Bob|Person|0.00074005460441
1101162454389.txt|Brandon Artz|Person|0.00145511561413
1101162454389.txt|Brenden Kaermingk|Person|0.0015893755837
1101162454389.txt|Cody Campbell|Person|0.0015893755837
1101162454389.txt|Dustin Lamb|Person|0.00145511561413
1101162454389.txt|Frank Medina|Person|0.0015893755837
1101162454389.txt|Hansen|Person|0.00407956994923
1101162454389.txt|James Vela|Person|0.00291023122826
1101162454389.txt|Kevin Concienne|Person|0.00145511561413
1101162454389.txt|Lamb|Person|0.00543942659897
1101162454389.txt|Medina|Person|0.0031787511674
1101162454389.txt|Silas Hansen|Person|0.00145511561413
1101162454389.txt|Vela|Person|0.00490238672068
1101162468967.txt|Alderwood High School|Organization|0.000736051414298
1101162468967.txt|Shakespearean|Misc|0.0044691939132
1101162468967.txt|Angela Marin|Person|0.0022345969566
1101162468967.txt|Ellie Olmsen Date|Person|0.0
1101162468967.txt|Juliet|Person|0.0134075817396
1101162468967.txt|Maisy Sylling|Person|0.0022345969566
1101162468967.txt|Romeo|Person|0.0134075817396
1101162468967.txt|Sylling|Person|0.011172984783
1101162468967.txt|Tony Magana|Person|0.0022345969566
1101162469467.txt|Lower Valley|Location|0.000605062691818
1101162469467.txt|Seventh Street|Location|0.00163206877347
1101162469467.txt|Alderwood|Location|0.000149651060712
1101162469467.txt|Edison Avenue|Location|0.00132051123118
1101162469467.txt|Yakima|Location|0.000404283016027
1101162469467.txt|Mabton|Location|0.000787149817407
1101162469467.txt|Food and Drug Administration|Organization|0.00139638459103
1101162469467.txt|Las Vegas|Location|0.00149420236473
1101162469467.txt|Stadelman Fruit Company|Organization|0.00163206877347
1101162469467.txt|Linda|Person|0.00199123569254
1101162469467.txt|Linda Roberson|Person|0.00163206877347
1101162469467.txt|Mel Sacher|Person|0.000816735460722
1101162469467.txt|Roberson|Person|0.0244810316021
1101162469467.txt|Zillah|Person|0.00102283399985
1101162469951.txt|Aaron Bones|Person|0.0013679648902
1101162469951.txt|Alderwood School Board|Organization|0.00126648987823
1101162469951.txt|Alderwood City Council|Organization|0.00193339300896
1101162469951.txt|Greenway|Location|0.0100990504069
1101162469951.txt|Alderwood Public Library|Organization|0.00168317506781
1101162469951.txt|Yakima Valley Regional Library System|Organization|0.00218277137916
1101162469951.txt|Yakima Valley Regional Library|Organization|0.00436554275833
1101162469951.txt|Alderwood|Location|0.000800588939615
1101162469951.txt|Alderwood|Organization|0.000800588939615
1101162469951.txt|Alderwood Library Board|Organization|0.00218277137916
1101162469951.txt|Alderwood School District|Organization|0.00105275471259
1101162469951.txt|Angel|Person|0.00222695680365
1101162469951.txt|Jennie Angel|Person|0.00161307471318
1101162469951.txt|John Panni Date|Person|0.0
1101162469951.txt|Pro-tem George Greenway|Person|0.00186756120156
1101162469951.txt|library if the district managed the facility|Misc|0.00218277137916
1101162469951.txt|Regional Library System|Misc|0.00483922413954
1101162469951.txt|Alderwood Library|Misc|0.00336635013562
1101162469951.txt|Regional Library|Misc|0.00967844827909
1101162469951.txt|library|Misc|0.0211130025276
1101162469951.txt|Alderwood City|Misc|0.00181587438097
1101162469951.txt|Alderwood School|Misc|0.00193339300896
1101162469951.txt|district and the city|Misc|0.00218277137916
1101162469951.txt|school district|Misc|0.00357744596403
1101162469951.txt|local facility|Misc|0.00186756120156
1101162469951.txt|Alderwood|Misc|0.000800588939615
1101162469951.txt|Greenway|Misc|0.0100990504069
1101162469951.txt|local|Misc|0.00234355402265
1101162469951.txt|district|Misc|0.0041038946706
1101162469951.txt|City|Misc|0.00273442929102
1101162469951.txt|Regional|Misc|0.00589592614779
1101162469951.txt|School|Misc|0.00180213978524
1101162469951.txt|facility|Misc|0.00355073626936
1101162469951.txt|System|Misc|0.00468184228935
1101162469951.txt|John Panni Date Published|Person|0.0
1101162469951.txt|George Greenway|Person|0.00176608618959
1101162469951.txt|Greenway|Person|0.0100990504069
1101162469951.txt|Jennie Angel|Person|0.00161307471318
1101162469951.txt|Angel|Person|0.00222695680365
1101162469951.txt|Dr. Aaron Bones|Person|0.0013679648902
1101162469951.txt|John Panni|Person|0.00193339300896
1101162469951.txt|Alderwood School Board|Organization|0.00126648987823
1101162469951.txt|Alderwood Public Library|Organization|0.00168317506781
1101162469951.txt|Valley Regional Library System|Organization|0.00199838524542
1101162469951.txt|City Council|Organization|0.00178872298201
1101162469951.txt|Valley Regional Library|Organization|0.00399677049083
1101162469951.txt|Council|Organization|0.00306757426752
1101162469951.txt|Alderwood Library Board|Organization|0.00218277137916
1101162469951.txt|Alderwood School District Superintendent Dr. Aaron Bones|Organization|0.00155235102395
1101162470451.txt|Bob|Person|0.000788625584093
1101162470951.txt|Grizzlies|Organization|0.0105395632149
1101162470951.txt|Alderwood High School|Organization|0.000746124793729
1101162470951.txt|Central Washington Athletic Conference|Organization|0.0020738315973
1101162470951.txt|Alderwood Coach|Organization|0.0018327624025
1101162470951.txt|Ellensburg|Location|0.00155537369797
1101162470951.txt|Alderwood|Organization|0.00072696233763
1101162470951.txt|Alderwood|Location|0.00072696233763
1101162470951.txt|Rangers|Organization|0.0020738315973
1101162470951.txt|Mid-Valley League|Misc|0.00167397418324
1101162470951.txt|Bob Story Date|Person|0.0
1101162470951.txt|Cantu|Person|0.00387613693461
1101162470951.txt|Gilleland|Person|0.00387613693461
1101162470951.txt|Greg Gilleland|Person|0.00193806846731
1101162470951.txt|Mark Marro|Person|0.00193806846731
1101162470951.txt|Marro|Person|0.0174672108264
1101162470951.txt|Naches|Person|0.0103691579865
1101162470951.txt|Noe Zamarron|Person|0.0020738315973
1101162470951.txt|Tony Cantu|Person|0.0020738315973
1101162488420.txt|Washington|Location|0.00188522446517
1101162488420.txt|United States|Location|0.000465077092003
1101162488420.txt|Yakima County|Location|0.00436836366671
1101162488420.txt|Washington state|Location|0.00126413235595
1101162488420.txt|State of Washington Voters|Organization|0.000875896763281
1101162488420.txt|I-872|Misc|0.000875896763281
1101162488420.txt|Washington State Voters|Organization|0.00080190678005
1101162488420.txt|Washington Charter School Resource Center|Organization|0.000875896763281
1101162488420.txt|Hanford Nuclear Reservation|Location|0.000875896763281
1101162488420.txt|Ellie Olmsen Date|Person|0.0
1101162488420.txt|Jim Spady|Person|0.000875896763281
1101162488420.txt|Spady|Person|0.00175179352656
1101162488967.txt|Alderwood|Location|0.000300630990132
1101162488967.txt|Alderwood|Organization|0.000300630990132
1101162488967.txt|Bueno|Location|0.0364671940361
1101162488967.txt|Devina|Location|0.001402584386
1101162488967.txt|Alderwood High School|Organization|0.000539972144096
1101162488967.txt|Yakima Valley Community College|Organization|0.00121145877537
1101162488967.txt|Betty|Person|0.00126410586548
1101162488967.txt|Bueno|Person|0.0364671940361
1101162488967.txt|Emilio|Person|0.00150083645993
1101162488967.txt|John Panni Date|Person|0.0
1101162488967.txt|Johnny Bueno|Person|0.00163931498046
1101162488967.txt|Jonathan|Person|0.00132637415673
1101162490186.txt|Selah|Organization|0.0136362978761
1101162490186.txt|Alderwood High School|Organization|0.000701748086069
1101162490186.txt|Mid-Valley League|Misc|0.00157441246972
1101162490186.txt|Grizzlies|Organization|0.00849660812343
1101162490186.txt|Alderwood|Organization|0.000488375243624
1101162490186.txt|Ellensburg|Location|0.00146286589703
1101162490186.txt|Alderwood|Location|0.000488375243624
1101162490186.txt|Vikings|Organization|0.0103425393633
1101162490186.txt|Rangers|Organization|0.0019504878627
1101162490186.txt|Greg Gilleland|Person|0.0018227994151
1101162490186.txt|Joe Schwartz|Person|0.0018227994151
1101162490186.txt|John Panni Date|Person|0.0
1101162490186.txt|Mark Marro|Person|0.0018227994151
1101162490186.txt|Marro|Person|0.0164283265606
1101162490186.txt|Naches|Person|0.00390097572541
1101162490186.txt|Rowan Ringer|Person|0.00213045462174
1101162490186.txt|Selah|Person|0.0136362978761
1101162490186.txt|Vikings|Person|0.0103425393633
1101162504873.txt|Alderwood|Location|0.000640128300902
1101162504873.txt|South Fourth Street|Location|0.00155136207588
1101162504873.txt|Alderwood Police|Organization|0.00515590877561
1101162504873.txt|Alderwood Community Hospital|Organization|0.000879273665514
1101162504873.txt|Harborview Medical Center|Organization|0.00155136207588
1101162504873.txt|Seattle|Location|0.0006870606378
1101162504873.txt|Alderwood Police Department|Organization|0.00251042245049
1101162504873.txt|Yakima County Juvenile Detention Center|Location|0.00155136207588
1101162504873.txt|Yakima County|Location|0.00171935882307
1101162504873.txt|Department|Organization|0.00167924498479
1101162504873.txt|Alderwood School District|Organization|0.00149644965287
1101162504873.txt|Hughes|Organization|0.00551651567818
1101162504873.txt|Hernandez|Person|0.0110041460491
1101162504873.txt|Hughes|Person|0.00551651567818
1101162504873.txt|Jim Ortiz|Person|0.00155136207588
1101162504873.txt|John Hughes|Person|0.00132733260576
1101162504873.txt|John Panni Date|Person|0.0
1101162504873.txt|Nala Hernandez|Person|0.00155136207588
1101162504873.txt|Ortiz|Person|0.0170649828347
1101162504873.txt|Ted Mana|Person|0.00114646131037
1101162505451.txt|Aaron Bones|Person|0.00101352924311
1101162505451.txt|Alderwood High School|Organization|0.00159808467444
1101162505451.txt|Alderwood School Board|Organization|0.00469173052938
1101162505451.txt|Selah|Organization|0.0034504244289
1101162505451.txt|Alderwood|Organization|0.000889738078612
1101162505451.txt|Alderwood|Location|0.000889738078612
1101162505451.txt|Central Washington State Fair|Organization|0.00161722178665
1101162505451.txt|Outlook Outlook Elementary School|Organization|0.0
1101162505451.txt|Tri-Cities|Location|0.00124706939829
1101162505451.txt|VICA Club|Organization|0.00296121910692
1101162505451.txt|Alderwood Parks and Recreation Department|Organization|0.00124706939829
1101162505451.txt|Alderwood High School VICA Club|Organization|0.00161722178665
1101162505451.txt|VICA|Organization|0.00444182866038
1101162505451.txt|Perkins|Organization|0.00444182866038
1101162505451.txt|Perkins|Location|0.00444182866038
1101162505451.txt|University of Washington Center for the Study and Teaching of At-Risk Students|Organization|0.00161722178665
1101162505451.txt|Jacob K. Javits Gifted and Talented Students Education Program|Organization|0.00161722178665
1101162505451.txt|Ben Graf|Person|0.00161722178665
1101162505451.txt|Cathy Mears|Person|0.00161722178665
1101162505451.txt|Colleen Jensen|Person|0.00161722178665
1101162505451.txt|Holly Ohler|Person|0.00148060955346
1101162505451.txt|Jensen|Person|0.00808610893326
1101162505451.txt|Mears|Person|0.00485166535995
1101162505451.txt|Parks|Person|0.00208569148958
1101162505451.txt|Perkins|Person|0.00444182866038
1101162505451.txt|Selah|Person|0.0034504244289
1101162506170.txt|Alderwood|Location|0.000177236995693
1101162506170.txt|Yakima County|Location|0.000267778928751
1101162506170.txt|Yakima Valley Business Times|Organization|0.000483229060987
1101162506170.txt|Alderwood Daily News|Organization|0.000311604366308
1101162506170.txt|Lower Valley|Location|0.000179149237555
1101162506170.txt|Alderwood Rockford|Organization|0.0
1101162506170.txt|Rockford|Location|0.00124641746523
1101162506170.txt|Alderwood Image|Organization|0.0
1101162506170.txt|Air Force|Organization|0.000483229060987
1101162506170.txt|American|Misc|0.000214010431225
1101162506170.txt|Vietnam|Location|0.00447152156341
1101162506170.txt|Congressional|Organization|0.000413446801794
1101162506170.txt|Israel|Location|0.000442409056143
1101162506170.txt|Alderwood|Organization|0.000177236995693
1101162506170.txt|Veterans Administration|Organization|0.000483229060987
1101162506170.txt|Congress|Organization|0.000934813098925
1101162506170.txt|Telford Taylor|Organization|0.000483229060987
1101162506170.txt|Columbia Law University|Organization|0.000483229060987
1101162506170.txt|New York|Location|0.000343664542602
1101162506170.txt|War Crimes Trials|Misc|0.000483229060987
1101162506170.txt|Nuremberg|Location|0.000483229060987
1101162506170.txt|Germany|Location|0.000413446801794
1101162506170.txt|Rules of Engagement|Misc|0.000966458121973
1101162506170.txt|Vietnam War|Misc|0.000390981932035
1101162506170.txt|America|Location|0.000395993339117
1101162506170.txt|Swift Boat Veterans|Misc|0.000483229060987
1101162506170.txt|POWs|Misc|0.000483229060987
1101162506170.txt|Grandview|Location|0.000172039847923
1101162506170.txt|Bill Clinton|Person|0.000483229060987
1101162506170.txt|Bush|Person|0.000560759335999
1101162506170.txt|Clinton|Person|0.00124034040538
1101162506170.txt|David|Person|0.000642399345685
1101162506170.txt|Don Padelford|Person|0.000483229060987
1101162506170.txt|Edison|Person|0.000343664542602
1101162506170.txt|George Bush|Person|0.000442409056143
1101162506170.txt|Gorbachev|Person|0.000483229060987
1101162506170.txt|Greg Schlieve|Person|0.000483229060987
1101162506170.txt|Jane Fonda|Person|0.000483229060987
1101162506170.txt|Jessee|Person|0.000483229060987
1101162506170.txt|John Kerry|Person|0.00199084075265
1101162506170.txt|John Torch|Person|0.000321199672843
1101162506170.txt|Kerry|Person|0.00560887859355
1101162506170.txt|Monson|Person|0.000390981932035
1101162506170.txt|Patty S. Denson|Person|0.000483229060987
1101162506170.txt|Reagan|Person|0.000442409056143
1101162506170.txt|Rick Herndon|Person|0.000483229060987
1101162506170.txt|Rob Rice|Person|0.000483229060987
1101162506170.txt|Ronald Regan|Person|0.000483229060987
1101162506170.txt|Samuel|Person|0.00107132325409
1101162506170.txt|Taylor|Person|0.00206198725561
1101162506170.txt|Tom Rockford|Person|0.000311604366308
1101162506170.txt|Torch|Person|0.000623208732617
1101162507155.txt|Ana Gonzales|Person|0.000674334681481
1101162507155.txt|Washington|Location|0.000527780023456
1101162507155.txt|Seattle|Location|0.000298646475605
1101162507155.txt|Alderwood High School|Organization|0.000222118353177
1101162507155.txt|No Child Left Behind Act|Misc|0.000674334681481
1101162507155.txt|Alderwood|Organization|0.000587408796117
1101162507155.txt|Alderwood|Location|0.000587408796117
1101162507155.txt|Yakima County|Location|0.000373679137298
1101162507155.txt|Yakima Clean Air Authority|Organization|0.000674334681481
1101162507155.txt|Council of Alderwood|Organization|0.00674334681481
1101162507155.txt|Washington Dept. of Ecology|Organization|0.000674334681481
1101162507155.txt|Washington Dept. of Agriculture|Organization|0.000674334681481
1101162507155.txt|Washington Dairy Federation|Location|0.000674334681481
1101162507155.txt|Alderwood Port District|Location|0.000674334681481
1101162507155.txt|Alderwood Inc.|Organization|0.000545606003218
1101162507155.txt|Alderwood Chamber of Commerce|Organization|0.000519991848007
1101162507155.txt|Yakima Herald|Organization|0.000674334681481
1101162507155.txt|Tri-Cities Herald|Organization|0.000674334681481
1101162507155.txt|Port|Location|0.000747117399312
1101162507155.txt|County|Location|0.000720232569299
1101162507155.txt|Grandview|Location|0.0002400775231
1101162507155.txt|Bruce Chandler|Person|0.000545606003218
1101162507155.txt|Bush|Person|0.00195631584872
1101162507155.txt|Dan Newhouse|Person|0.000519991848007
1101162507155.txt|Eric Amador|Person|0.000674334681481
1101162507155.txt|George W. Bush|Person|0.000545606003218
1101162507155.txt|Jesse Palacios|Person|0.000617371333896
1101162507155.txt|John Torch|Person|0.000448226517329
1101162507155.txt|Sandra Linde|Person|0.000576955195592
1101162507155.txt|Sonja McDaniel|Person|0.000674334681481
1101162522889.txt|No Child Left Behind|Misc|0.00502797386118
1101162522889.txt|Monticello|Location|0.00137297318729
1101162522889.txt|Mississippi|Location|0.00137297318729
1101162522889.txt|Jackson State University|Organization|0.00137297318729
1101162522889.txt|Indiana University|Organization|0.00137297318729
1101162522889.txt|Houston|Location|0.0012569934653
1101162522889.txt|Seattle|Location|0.000608056525559
1101162522889.txt|Washington|Location|0.00053729093349
1101162522889.txt|WASL|Organization|0.000976435898644
1101162522889.txt|Americans|Misc|0.000976435898644
1101162522889.txt|Bush|Person|0.00238988378911
1101162522889.txt|Clinton|Person|0.00117470454297
1101162522889.txt|Locke|Person|0.000976435898644
1101162522889.txt|Paige|Person|0.0151027050602
1101162522889.txt|Rod Paige|Person|0.00274594637459
1101162523405.txt|Alderwood|Organization|0.000523244970597
1101162523405.txt|Hillcrest Manor|Location|0.0012572357249
1101162523405.txt|Alderwood|Location|0.000523244970597
1101162523405.txt|Oklahoma|Location|0.00139496164478
1101162523405.txt|Indian|Misc|0.0025144714498
1101162523405.txt|New Mexico|Location|0.00298535948008
1101162523405.txt|Santa Fe Trail|Organization|0.00163040565991
1101162523405.txt|Washington|Location|0.00031901649176
1101162523405.txt|Avis|Organization|0.00108372158639
1101162523405.txt|Charlotte|Location|0.00149267974004
1101162523405.txt|Wells Funeral Home|Organization|0.00204358341953
1101162523405.txt|Alderwood Cemetery|Location|0.00131916560153
1101162523405.txt|American Cancer Association|Organization|0.00163040565991
1101162523405.txt|Kent|Organization|0.00111950980503
1101162523405.txt|Buren|Location|0.00149267974004
1101162523405.txt|Yakima|Location|0.000403871042845
1101162523405.txt|Pasco High School|Organization|0.00163040565991
1101162523405.txt|Boeing|Organization|0.00149267974004
1101162523405.txt|Moose Lodge|Organization|0.00163040565991
1101162523405.txt|Eagles Lodge|Organization|0.00149267974004
1101162523405.txt|Seattle|Location|0.000722067124101
1101162523405.txt|Mountain View Cemetery|Location|0.00163040565991
1101162523405.txt|Auburn|Location|0.00278992328955
1101162523405.txt|St. S.E.|Location|0.00163040565991
1101162523405.txt|WA|Location|0.000479403174989
1101162523405.txt|Bemma Lue Floyd|Person|0.00163040565991
1101162523405.txt|Bertha|Person|0.00836976986866
1101162523405.txt|Bertha Bates|Person|0.00163040565991
1101162523405.txt|BERTHA CURFMAN Bertha Curfman|Person|0.0
1101162523405.txt|C. Wright Jr.|Person|0.00326081131982
1101162523405.txt|Clair|Person|0.00163040565991
1101162523405.txt|Clarence|Person|0.00298535948008
1101162523405.txt|Clarence Curfman|Person|0.00163040565991
1101162523405.txt|Clayton|Person|0.00163040565991
1101162523405.txt|Clifford Wright|Person|0.00163040565991
1101162523405.txt|Clifton Curfman|Person|0.00163040565991
1101162523405.txt|Curfman|Person|0.0130432452793
1101162523405.txt|Jolene Sandwick|Person|0.00163040565991
1101162523405.txt|Kathleen|Person|0.00298535948008
1101162523405.txt|Kathleen Johnson|Person|0.00163040565991
1101162523405.txt|Kennedi Wright|Person|0.00163040565991
1101162523405.txt|Makenzi Wright|Person|0.00163040565991
1101162523405.txt|Melvin Curfman|Person|0.00163040565991
1101162523405.txt|Pearl C. Wright|Person|0.00163040565991
1101162523405.txt|Pearl Wright|Person|0.00163040565991
1101162523405.txt|Ted|Person|0.000183276628022
1101162523405.txt|Theodore|Person|0.00597071896015
1101162523405.txt|THEODORE C. WRIGHT|Person|0.00326081131982
1101162523405.txt|Troy Curfman|Person|0.00163040565991
1101162523405.txt|Troy Wright|Person|0.00163040565991
1101162523405.txt|Wilford|Person|0.00163040565991
1101162524451.txt|Alderwood|Location|0.000113551024137
1101162524451.txt|U.S. Senate|Organization|0.000915157712664
1101162524451.txt|Washington|Location|0.00096923070355
1101162524451.txt|Republicans|Misc|0.000880706888973
1101162524451.txt|Democrats|Misc|0.000915157712664
1101162524451.txt|Senate|Organization|0.00239563945088
1101162524451.txt|House|Organization|0.000930950458837
1101162524451.txt|Arctic|Location|0.00123836797285
1101162524451.txt|United States|Location|0.000657539335442
1101162524451.txt|Alaska|Location|0.000954928269895
1101162524451.txt|South Carolina|Location|0.00123836797285
1101162524451.txt|Washington State University|Organization|0.000850319108876
1101162524451.txt|Mad Cow Disease|Misc|0.00105953743091
1101162524451.txt|Iowa|Location|0.000850319108876
1101162524451.txt|Spokane|Location|0.000736327170724
